intersection_id,timestamp,hour,day_of_week,vehicle_count,avg_speed_kmh,density,traffic_state
3,2026-01-04 10:30:00,10,Sunday,32,49.7,0.53,Free Flow
3,2026-01-04 10:45:00,10,Sunday,29,48.9,0.48,Free Flow
3,2026-01-04 11:00:00,11,Sunday,21,48.4,0.35,Free Flow
3,2026-01-04 11:15:00,11,Sunday,18,55.6,0.3,Free Flow
3,2026-01-04 11:30:00,11,Sunday,22,50.6,0.37,Free Flow
3,2026-01-04 11:45:00,11,Sunday,27,38.7,0.45,Moderate
3,2026-01-04 12:00:00,12,Sunday,20,45.5,0.33,Free Flow
3,2026-01-04 12:15:00,12,Sunday,11,58.5,0.18,Free Flow
3,2026-01-04 12:30:00,12,Sunday,27,53.6,0.45,Free Flow
3,2026-01-04 12:45:00,12,Sunday,17,50.0,0.28,Free Flow
3,2026-01-04 13:00:00,13,Sunday,34,43.6,0.57,Free Flow
3,2026-01-04 13:15:00,13,Sunday,20,49.0,0.33,Free Flow
3,2026-01-04 13:30:00,13,Sunday,12,53.3,0.2,Free Flow
3,2026-01-04 13:45:00,13,Sunday,10,51.0,0.17,Free Flow
3,2026-01-04 14:00:00,14,Sunday,21,53.7,0.35,Free Flow
3,2026-01-04 14:15:00,14,Sunday,20,50.0,0.33,Free Flow
3,2026-01-04 14:30:00,14,Sunday,23,48.9,0.38,Free Flow
3,2026-01-04 14:45:00,14,Sunday,26,47.1,0.43,Free Flow
3,2026-01-04 15:00:00,15,Sunday,28,48.3,0.47,Free Flow
3,2026-01-04 15:15:00,15,Sunday,20,58.2,0.33,Free Flow
3,2026-01-04 15:30:00,15,Sunday,23,53.2,0.38,Free Flow
3,2026-01-04 15:45:00,15,Sunday,22,54.3,0.37,Free Flow
3,2026-01-04 16:00:00,16,Sunday,49,45.1,0.82,Moderate
3,2026-01-04 16:15:00,16,Sunday,35,44.9,0.58,Free Flow
3,2026-01-04 16:30:00,16,Sunday,42,45.3,0.7,Moderate
3,2026-01-04 16:45:00,16,Sunday,19,60.8,0.32,Free Flow
3,2026-01-04 17:00:00,17,Sunday,55,36.0,0.92,Moderate
3,2026-01-04 17:15:00,17,Sunday,54,44.8,0.9,Moderate
3,2026-01-04 17:30:00,17,Sunday,43,44.7,0.72,Moderate
3,2026-01-04 17:45:00,17,Sunday,55,39.4,0.92,Moderate
3,2026-01-04 18:00:00,18,Sunday,58,36.9,0.97,Moderate
3,2026-01-04 18:15:00,18,Sunday,60,33.5,1.0,Moderate
3,2026-01-04 18:30:00,18,Sunday,59,38.1,0.98,Moderate
3,2026-01-04 18:45:00,18,Sunday,51,41.1,0.85,Moderate
3,2026-01-04 19:00:00,19,Sunday,29,48.8,0.48,Free Flow
3,2026-01-04 19:15:00,19,Sunday,35,44.5,0.58,Free Flow
3,2026-01-04 19:30:00,19,Sunday,27,50.4,0.45,Free Flow
3,2026-01-04 19:45:00,19,Sunday,40,41.6,0.67,Free Flow
3,2026-01-04 20:00:00,20,Sunday,12,57.9,0.2,Free Flow
3,2026-01-04 20:15:00,20,Sunday,25,54.1,0.42,Free Flow
3,2026-01-04 20:30:00,20,Sunday,12,54.2,0.2,Free Flow
3,2026-01-04 20:45:00,20,Sunday,22,52.3,0.37,Free Flow
3,2026-01-04 21:00:00,21,Sunday,25,50.1,0.42,Free Flow
3,2026-01-04 21:15:00,21,Sunday,27,47.9,0.45,Free Flow
3,2026-01-04 21:30:00,21,Sunday,16,40.9,0.27,Free Flow
3,2026-01-04 21:45:00,21,Sunday,23,55.5,0.38,Free Flow
3,2026-01-04 22:00:00,22,Sunday,34,45.2,0.57,Free Flow
3,2026-01-04 22:15:00,22,Sunday,18,58.6,0.3,Free Flow
3,2026-01-04 22:30:00,22,Sunday,18,51.2,0.3,Free Flow
3,2026-01-04 22:45:00,22,Sunday,22,49.1,0.37,Free Flow
3,2026-01-04 23:00:00,23,Sunday,24,42.6,0.4,Free Flow
3,2026-01-04 23:15:00,23,Sunday,18,44.6,0.3,Free Flow
3,2026-01-04 23:30:00,23,Sunday,19,49.6,0.32,Free Flow
3,2026-01-04 23:45:00,23,Sunday,27,48.2,0.45,Free Flow
3,2026-01-05 00:00:00,0,Monday,10,54.3,0.17,Free Flow
3,2026-01-05 00:15:00,0,Monday,0,61.2,0.0,Free Flow
3,2026-01-05 00:30:00,0,Monday,6,56.6,0.1,Free Flow
3,2026-01-05 00:45:00,0,Monday,0,64.6,0.0,Free Flow
3,2026-01-05 01:00:00,1,Monday,5,57.3,0.08,Free Flow
3,2026-01-05 01:15:00,1,Monday,7,56.4,0.12,Free Flow
3,2026-01-05 01:30:00,1,Monday,9,52.2,0.15,Free Flow
3,2026-01-05 01:45:00,1,Monday,2,59.8,0.03,Free Flow
3,2026-01-05 02:00:00,2,Monday,5,60.5,0.08,Free Flow
3,2026-01-05 02:15:00,2,Monday,0,58.1,0.0,Free Flow
3,2026-01-05 02:30:00,2,Monday,10,53.4,0.17,Free Flow
3,2026-01-05 02:45:00,2,Monday,3,55.3,0.05,Free Flow
3,2026-01-05 03:00:00,3,Monday,11,57.7,0.18,Free Flow
3,2026-01-05 03:15:00,3,Monday,0,58.9,0.0,Free Flow
3,2026-01-05 03:30:00,3,Monday,2,61.1,0.03,Free Flow
3,2026-01-05 03:45:00,3,Monday,15,53.1,0.25,Free Flow
3,2026-01-05 04:00:00,4,Monday,11,65.0,0.18,Free Flow
3,2026-01-05 04:15:00,4,Monday,0,61.7,0.0,Free Flow
3,2026-01-05 04:30:00,4,Monday,3,55.5,0.05,Free Flow
3,2026-01-05 04:45:00,4,Monday,0,57.2,0.0,Free Flow
3,2026-01-05 05:00:00,5,Monday,5,57.9,0.08,Free Flow
3,2026-01-05 05:15:00,5,Monday,0,60.6,0.0,Free Flow
3,2026-01-05 05:30:00,5,Monday,20,57.4,0.33,Free Flow
3,2026-01-05 05:45:00,5,Monday,2,57.2,0.03,Free Flow
3,2026-01-05 06:00:00,6,Monday,13,56.5,0.22,Free Flow
3,2026-01-05 06:15:00,6,Monday,20,54.5,0.33,Free Flow
3,2026-01-05 06:30:00,6,Monday,24,55.9,0.4,Free Flow
3,2026-01-05 06:45:00,6,Monday,25,51.6,0.42,Free Flow
3,2026-01-05 07:00:00,7,Monday,51,37.7,0.85,Moderate
3,2026-01-05 07:15:00,7,Monday,50,38.3,0.83,Moderate
3,2026-01-05 07:30:00,7,Monday,54,40.9,0.9,Moderate
3,2026-01-05 07:45:00,7,Monday,42,36.5,0.7,Moderate
3,2026-01-05 08:00:00,8,Monday,41,43.6,0.68,Moderate
3,2026-01-05 08:15:00,8,Monday,58,34.2,0.97,Moderate
3,2026-01-05 08:30:00,8,Monday,57,33.1,0.95,Moderate
3,2026-01-05 08:45:00,8,Monday,54,36.6,0.9,Moderate
3,2026-01-05 09:00:00,9,Monday,32,42.6,0.53,Free Flow
3,2026-01-05 09:15:00,9,Monday,25,51.2,0.42,Free Flow
3,2026-01-05 09:30:00,9,Monday,35,51.3,0.58,Free Flow
3,2026-01-05 09:45:00,9,Monday,34,49.8,0.57,Free Flow
3,2026-01-05 10:00:00,10,Monday,36,44.1,0.6,Free Flow
3,2026-01-05 10:15:00,10,Monday,39,45.9,0.65,Free Flow
3,2026-01-05 10:30:00,10,Monday,45,43.2,0.75,Moderate
3,2026-01-05 10:45:00,10,Monday,30,49.5,0.5,Free Flow
3,2026-01-05 11:00:00,11,Monday,22,52.2,0.37,Free Flow
3,2026-01-05 11:15:00,11,Monday,19,48.4,0.32,Free Flow
3,2026-01-05 11:30:00,11,Monday,22,42.4,0.37,Free Flow
3,2026-01-05 11:45:00,11,Monday,28,50.7,0.47,Free Flow
3,2026-01-05 12:00:00,12,Monday,19,57.3,0.32,Free Flow
3,2026-01-05 12:15:00,12,Monday,25,47.6,0.42,Free Flow
3,2026-01-05 12:30:00,12,Monday,26,48.8,0.43,Free Flow
3,2026-01-05 12:45:00,12,Monday,28,53.6,0.47,Free Flow
3,2026-01-05 13:00:00,13,Monday,19,47.1,0.32,Free Flow
3,2026-01-05 13:15:00,13,Monday,28,47.0,0.47,Free Flow
3,2026-01-05 13:30:00,13,Monday,26,53.5,0.43,Free Flow
3,2026-01-05 13:45:00,13,Monday,24,51.2,0.4,Free Flow
3,2026-01-05 14:00:00,14,Monday,21,53.6,0.35,Free Flow
3,2026-01-05 14:15:00,14,Monday,20,51.5,0.33,Free Flow
3,2026-01-05 14:30:00,14,Monday,16,52.7,0.27,Free Flow
3,2026-01-05 14:45:00,14,Monday,29,45.6,0.48,Free Flow
3,2026-01-05 15:00:00,15,Monday,29,48.1,0.48,Free Flow
3,2026-01-05 15:15:00,15,Monday,10,52.2,0.17,Free Flow
3,2026-01-05 15:30:00,15,Monday,27,49.7,0.45,Free Flow
3,2026-01-05 15:45:00,15,Monday,30,49.2,0.5,Free Flow
3,2026-01-05 16:00:00,16,Monday,33,46.2,0.55,Free Flow
3,2026-01-05 16:15:00,16,Monday,44,46.3,0.73,Moderate
3,2026-01-05 16:30:00,16,Monday,30,57.6,0.5,Free Flow
3,2026-01-05 16:45:00,16,Monday,30,47.1,0.5,Free Flow
3,2026-01-05 17:00:00,17,Monday,48,43.1,0.8,Moderate
3,2026-01-05 17:15:00,17,Monday,55,45.1,0.92,Moderate
3,2026-01-05 17:30:00,17,Monday,58,33.4,0.97,Moderate
3,2026-01-05 17:45:00,17,Monday,48,35.4,0.8,Moderate
3,2026-01-05 18:00:00,18,Monday,54,33.3,0.9,Moderate
3,2026-01-05 18:15:00,18,Monday,55,42.9,0.92,Moderate
3,2026-01-05 18:30:00,18,Monday,55,40.9,0.92,Moderate
3,2026-01-05 18:45:00,18,Monday,43,42.9,0.72,Moderate
3,2026-01-05 19:00:00,19,Monday,23,59.0,0.38,Free Flow
3,2026-01-05 19:15:00,19,Monday,34,47.2,0.57,Free Flow
3,2026-01-05 19:30:00,19,Monday,32,40.8,0.53,Free Flow
3,2026-01-05 19:45:00,19,Monday,24,54.6,0.4,Free Flow
3,2026-01-05 20:00:00,20,Monday,24,50.5,0.4,Free Flow
3,2026-01-05 20:15:00,20,Monday,26,48.8,0.43,Free Flow
3,2026-01-05 20:30:00,20,Monday,30,50.2,0.5,Free Flow
3,2026-01-05 20:45:00,20,Monday,28,52.4,0.47,Free Flow
3,2026-01-05 21:00:00,21,Monday,33,44.1,0.55,Free Flow
3,2026-01-05 21:15:00,21,Monday,18,56.7,0.3,Free Flow
3,2026-01-05 21:30:00,21,Monday,21,48.3,0.35,Free Flow
3,2026-01-05 21:45:00,21,Monday,24,43.2,0.4,Free Flow
3,2026-01-05 22:00:00,22,Monday,25,49.3,0.42,Free Flow
3,2026-01-05 22:15:00,22,Monday,22,52.3,0.37,Free Flow
3,2026-01-05 22:30:00,22,Monday,19,47.9,0.32,Free Flow
3,2026-01-05 22:45:00,22,Monday,26,48.0,0.43,Free Flow
3,2026-01-05 23:00:00,23,Monday,19,47.0,0.32,Free Flow
3,2026-01-05 23:15:00,23,Monday,21,52.5,0.35,Free Flow
3,2026-01-05 23:30:00,23,Monday,22,52.4,0.37,Free Flow
3,2026-01-05 23:45:00,23,Monday,15,47.5,0.25,Free Flow
3,2026-01-06 00:00:00,0,Tuesday,5,51.8,0.08,Free Flow
3,2026-01-06 00:15:00,0,Tuesday,12,55.5,0.2,Free Flow
3,2026-01-06 00:30:00,0,Tuesday,0,60.5,0.0,Free Flow
3,2026-01-06 00:45:00,0,Tuesday,0,60.9,0.0,Free Flow
3,2026-01-06 01:00:00,1,Tuesday,6,66.9,0.1,Free Flow
3,2026-01-06 01:15:00,1,Tuesday,2,59.1,0.03,Free Flow
3,2026-01-06 01:30:00,1,Tuesday,0,57.2,0.0,Free Flow
3,2026-01-06 01:45:00,1,Tuesday,8,52.0,0.13,Free Flow
3,2026-01-06 02:00:00,2,Tuesday,3,57.4,0.05,Free Flow
3,2026-01-06 02:15:00,2,Tuesday,4,58.9,0.07,Free Flow
3,2026-01-06 02:30:00,2,Tuesday,0,60.3,0.0,Free Flow
3,2026-01-06 02:45:00,2,Tuesday,9,61.2,0.15,Free Flow
3,2026-01-06 03:00:00,3,Tuesday,6,57.9,0.1,Free Flow
3,2026-01-06 03:15:00,3,Tuesday,5,61.2,0.08,Free Flow
3,2026-01-06 03:30:00,3,Tuesday,0,60.3,0.0,Free Flow
3,2026-01-06 03:45:00,3,Tuesday,16,52.3,0.27,Free Flow
3,2026-01-06 04:00:00,4,Tuesday,1,54.0,0.02,Free Flow
3,2026-01-06 04:15:00,4,Tuesday,0,52.4,0.0,Free Flow
3,2026-01-06 04:30:00,4,Tuesday,0,63.3,0.0,Free Flow
3,2026-01-06 04:45:00,4,Tuesday,2,55.5,0.03,Free Flow
3,2026-01-06 05:00:00,5,Tuesday,5,55.3,0.08,Free Flow
3,2026-01-06 05:15:00,5,Tuesday,2,55.9,0.03,Free Flow
3,2026-01-06 05:30:00,5,Tuesday,2,59.6,0.03,Free Flow
3,2026-01-06 05:45:00,5,Tuesday,4,59.0,0.07,Free Flow
3,2026-01-06 06:00:00,6,Tuesday,26,51.4,0.43,Free Flow
3,2026-01-06 06:15:00,6,Tuesday,25,48.2,0.42,Free Flow
3,2026-01-06 06:30:00,6,Tuesday,20,49.4,0.33,Free Flow
3,2026-01-06 06:45:00,6,Tuesday,22,55.4,0.37,Free Flow
3,2026-01-06 07:00:00,7,Tuesday,64,34.9,1.07,Moderate
3,2026-01-06 07:15:00,7,Tuesday,65,29.3,1.08,Moderate
3,2026-01-06 07:30:00,7,Tuesday,72,27.8,1.2,Congested
3,2026-01-06 07:45:00,7,Tuesday,49,33.4,0.82,Moderate
3,2026-01-06 08:00:00,8,Tuesday,48,52.5,0.8,Moderate
3,2026-01-06 08:15:00,8,Tuesday,38,42.1,0.63,Free Flow
3,2026-01-06 08:30:00,8,Tuesday,54,38.5,0.9,Moderate
3,2026-01-06 08:45:00,8,Tuesday,54,44.0,0.9,Moderate
3,2026-01-06 09:00:00,9,Tuesday,26,45.1,0.43,Free Flow
3,2026-01-06 09:15:00,9,Tuesday,25,51.0,0.42,Free Flow
3,2026-01-06 09:30:00,9,Tuesday,35,53.2,0.58,Free Flow
3,2026-01-06 09:45:00,9,Tuesday,40,36.0,0.67,Moderate
3,2026-01-06 10:00:00,10,Tuesday,30,46.2,0.5,Free Flow
3,2026-01-06 10:15:00,10,Tuesday,33,41.2,0.55,Free Flow
3,2026-01-06 10:30:00,10,Tuesday,32,48.1,0.53,Free Flow
3,2026-01-06 10:45:00,10,Tuesday,31,37.8,0.52,Moderate
3,2026-01-06 11:00:00,11,Tuesday,20,49.6,0.33,Free Flow
3,2026-01-06 11:15:00,11,Tuesday,17,47.1,0.28,Free Flow
3,2026-01-06 11:30:00,11,Tuesday,21,55.3,0.35,Free Flow
3,2026-01-06 11:45:00,11,Tuesday,19,51.8,0.32,Free Flow
3,2026-01-06 12:00:00,12,Tuesday,34,49.7,0.57,Free Flow
3,2026-01-06 12:15:00,12,Tuesday,21,57.2,0.35,Free Flow
3,2026-01-06 12:30:00,12,Tuesday,18,48.5,0.3,Free Flow
3,2026-01-06 12:45:00,12,Tuesday,30,46.4,0.5,Free Flow
3,2026-01-06 13:00:00,13,Tuesday,26,47.6,0.43,Free Flow
3,2026-01-06 13:15:00,13,Tuesday,19,43.1,0.32,Free Flow
3,2026-01-06 13:30:00,13,Tuesday,23,47.1,0.38,Free Flow
3,2026-01-06 13:45:00,13,Tuesday,28,49.5,0.47,Free Flow
3,2026-01-06 14:00:00,14,Tuesday,21,55.4,0.35,Free Flow
3,2026-01-06 14:15:00,14,Tuesday,18,59.5,0.3,Free Flow
3,2026-01-06 14:30:00,14,Tuesday,19,60.7,0.32,Free Flow
3,2026-01-06 14:45:00,14,Tuesday,26,48.5,0.43,Free Flow
3,2026-01-06 15:00:00,15,Tuesday,22,47.8,0.37,Free Flow
3,2026-01-06 15:15:00,15,Tuesday,24,56.2,0.4,Free Flow
3,2026-01-06 15:30:00,15,Tuesday,23,44.6,0.38,Free Flow
3,2026-01-06 15:45:00,15,Tuesday,27,51.8,0.45,Free Flow
3,2026-01-06 16:00:00,16,Tuesday,31,45.4,0.52,Free Flow
3,2026-01-06 16:15:00,16,Tuesday,23,48.8,0.38,Free Flow
3,2026-01-06 16:30:00,16,Tuesday,30,45.0,0.5,Free Flow
3,2026-01-06 16:45:00,16,Tuesday,24,47.4,0.4,Free Flow
3,2026-01-06 17:00:00,17,Tuesday,60,37.7,1.0,Moderate
3,2026-01-06 17:15:00,17,Tuesday,48,42.6,0.8,Moderate
3,2026-01-06 17:30:00,17,Tuesday,53,36.6,0.88,Moderate
3,2026-01-06 17:45:00,17,Tuesday,52,43.1,0.87,Moderate
3,2026-01-06 18:00:00,18,Tuesday,56,48.0,0.93,Moderate
3,2026-01-06 18:15:00,18,Tuesday,59,34.9,0.98,Moderate
3,2026-01-06 18:30:00,18,Tuesday,44,37.3,0.73,Moderate
3,2026-01-06 18:45:00,18,Tuesday,58,32.5,0.97,Moderate
3,2026-01-06 19:00:00,19,Tuesday,44,44.1,0.73,Moderate
3,2026-01-06 19:15:00,19,Tuesday,40,41.9,0.67,Free Flow
3,2026-01-06 19:30:00,19,Tuesday,39,46.2,0.65,Free Flow
3,2026-01-06 19:45:00,19,Tuesday,30,40.5,0.5,Free Flow
3,2026-01-06 20:00:00,20,Tuesday,25,53.0,0.42,Free Flow
3,2026-01-06 20:15:00,20,Tuesday,27,45.3,0.45,Free Flow
3,2026-01-06 20:30:00,20,Tuesday,24,54.7,0.4,Free Flow
3,2026-01-06 20:45:00,20,Tuesday,10,54.6,0.17,Free Flow
3,2026-01-06 21:00:00,21,Tuesday,18,57.7,0.3,Free Flow
3,2026-01-06 21:15:00,21,Tuesday,21,49.0,0.35,Free Flow
3,2026-01-06 21:30:00,21,Tuesday,10,55.1,0.17,Free Flow
3,2026-01-06 21:45:00,21,Tuesday,21,49.8,0.35,Free Flow
3,2026-01-06 22:00:00,22,Tuesday,28,49.6,0.47,Free Flow
3,2026-01-06 22:15:00,22,Tuesday,13,52.0,0.22,Free Flow
3,2026-01-06 22:30:00,22,Tuesday,19,51.4,0.32,Free Flow
3,2026-01-06 22:45:00,22,Tuesday,22,50.5,0.37,Free Flow
3,2026-01-06 23:00:00,23,Tuesday,18,50.8,0.3,Free Flow
3,2026-01-06 23:15:00,23,Tuesday,23,48.1,0.38,Free Flow
3,2026-01-06 23:30:00,23,Tuesday,24,53.5,0.4,Free Flow
3,2026-01-06 23:45:00,23,Tuesday,19,56.1,0.32,Free Flow
3,2026-01-07 00:00:00,0,Wednesday,0,57.8,0.0,Free Flow
3,2026-01-07 00:15:00,0,Wednesday,6,57.5,0.1,Free Flow
3,2026-01-07 00:30:00,0,Wednesday,0,51.2,0.0,Free Flow
3,2026-01-07 00:45:00,0,Wednesday,9,52.7,0.15,Free Flow
3,2026-01-07 01:00:00,1,Wednesday,6,62.2,0.1,Free Flow
3,2026-01-07 01:15:00,1,Wednesday,1,53.2,0.02,Free Flow
3,2026-01-07 01:30:00,1,Wednesday,0,58.9,0.0,Free Flow
3,2026-01-07 01:45:00,1,Wednesday,2,58.0,0.03,Free Flow
3,2026-01-07 02:00:00,2,Wednesday,3,52.8,0.05,Free Flow
3,2026-01-07 02:15:00,2,Wednesday,7,60.4,0.12,Free Flow
3,2026-01-07 02:30:00,2,Wednesday,0,55.5,0.0,Free Flow
3,2026-01-07 02:45:00,2,Wednesday,4,64.2,0.07,Free Flow
3,2026-01-07 03:00:00,3,Wednesday,4,61.4,0.07,Free Flow
3,2026-01-07 03:15:00,3,Wednesday,6,57.7,0.1,Free Flow
3,2026-01-07 03:30:00,3,Wednesday,9,54.2,0.15,Free Flow
3,2026-01-07 03:45:00,3,Wednesday,6,53.3,0.1,Free Flow
3,2026-01-07 04:00:00,4,Wednesday,8,56.9,0.13,Free Flow
3,2026-01-07 04:15:00,4,Wednesday,3,54.7,0.05,Free Flow
3,2026-01-07 04:30:00,4,Wednesday,0,51.3,0.0,Free Flow
3,2026-01-07 04:45:00,4,Wednesday,10,50.1,0.17,Free Flow
3,2026-01-07 05:00:00,5,Wednesday,4,61.3,0.07,Free Flow
3,2026-01-07 05:15:00,5,Wednesday,2,56.0,0.03,Free Flow
3,2026-01-07 05:30:00,5,Wednesday,0,58.4,0.0,Free Flow
3,2026-01-07 05:45:00,5,Wednesday,4,60.8,0.07,Free Flow
3,2026-01-07 06:00:00,6,Wednesday,10,60.6,0.17,Free Flow
3,2026-01-07 06:15:00,6,Wednesday,19,51.3,0.32,Free Flow
3,2026-01-07 06:30:00,6,Wednesday,14,57.9,0.23,Free Flow
3,2026-01-07 06:45:00,6,Wednesday,21,47.4,0.35,Free Flow
3,2026-01-07 07:00:00,7,Wednesday,51,34.9,0.85,Moderate
3,2026-01-07 07:15:00,7,Wednesday,33,49.9,0.55,Free Flow
3,2026-01-07 07:30:00,7,Wednesday,60,38.6,1.0,Moderate
3,2026-01-07 07:45:00,7,Wednesday,47,39.5,0.78,Moderate
3,2026-01-07 08:00:00,8,Wednesday,50,38.6,0.83,Moderate
3,2026-01-07 08:15:00,8,Wednesday,52,40.6,0.87,Moderate
3,2026-01-07 08:30:00,8,Wednesday,56,37.4,0.93,Moderate
3,2026-01-07 08:45:00,8,Wednesday,46,37.8,0.77,Moderate
3,2026-01-07 09:00:00,9,Wednesday,34,45.5,0.57,Free Flow
3,2026-01-07 09:15:00,9,Wednesday,37,44.6,0.62,Free Flow
3,2026-01-07 09:30:00,9,Wednesday,31,42.0,0.52,Free Flow
3,2026-01-07 09:45:00,9,Wednesday,34,44.5,0.57,Free Flow
3,2026-01-07 10:00:00,10,Wednesday,39,50.0,0.65,Free Flow
3,2026-01-07 10:15:00,10,Wednesday,31,44.2,0.52,Free Flow
3,2026-01-07 10:30:00,10,Wednesday,30,50.6,0.5,Free Flow
3,2026-01-07 10:45:00,10,Wednesday,32,53.5,0.53,Free Flow
3,2026-01-07 11:00:00,11,Wednesday,21,52.6,0.35,Free Flow
3,2026-01-07 11:15:00,11,Wednesday,24,48.1,0.4,Free Flow
3,2026-01-07 11:30:00,11,Wednesday,22,49.2,0.37,Free Flow
3,2026-01-07 11:45:00,11,Wednesday,12,50.0,0.2,Free Flow
3,2026-01-07 12:00:00,12,Wednesday,14,58.8,0.23,Free Flow
3,2026-01-07 12:15:00,12,Wednesday,28,52.9,0.47,Free Flow
3,2026-01-07 12:30:00,12,Wednesday,14,57.4,0.23,Free Flow
3,2026-01-07 12:45:00,12,Wednesday,19,56.3,0.32,Free Flow
3,2026-01-07 13:00:00,13,Wednesday,16,57.7,0.27,Free Flow
3,2026-01-07 13:15:00,13,Wednesday,16,53.1,0.27,Free Flow
3,2026-01-07 13:30:00,13,Wednesday,22,48.6,0.37,Free Flow
3,2026-01-07 13:45:00,13,Wednesday,30,46.4,0.5,Free Flow
3,2026-01-07 14:00:00,14,Wednesday,26,44.1,0.43,Free Flow
3,2026-01-07 14:15:00,14,Wednesday,28,50.0,0.47,Free Flow
3,2026-01-07 14:30:00,14,Wednesday,14,44.3,0.23,Free Flow
3,2026-01-07 14:45:00,14,Wednesday,14,51.3,0.23,Free Flow
3,2026-01-07 15:00:00,15,Wednesday,18,55.7,0.3,Free Flow
3,2026-01-07 15:15:00,15,Wednesday,22,53.9,0.37,Free Flow
3,2026-01-07 15:30:00,15,Wednesday,25,52.5,0.42,Free Flow
3,2026-01-07 15:45:00,15,Wednesday,23,41.8,0.38,Free Flow
3,2026-01-07 16:00:00,16,Wednesday,25,47.4,0.42,Free Flow
3,2026-01-07 16:15:00,16,Wednesday,28,52.2,0.47,Free Flow
3,2026-01-07 16:30:00,16,Wednesday,36,45.7,0.6,Free Flow
3,2026-01-07 16:45:00,16,Wednesday,30,45.4,0.5,Free Flow
3,2026-01-07 17:00:00,17,Wednesday,65,34.8,1.08,Moderate
3,2026-01-07 17:15:00,17,Wednesday,64,39.6,1.07,Moderate
3,2026-01-07 17:30:00,17,Wednesday,49,39.0,0.82,Moderate
3,2026-01-07 17:45:00,17,Wednesday,60,29.5,1.0,Moderate
3,2026-01-07 18:00:00,18,Wednesday,62,34.4,1.03,Moderate
3,2026-01-07 18:15:00,18,Wednesday,59,27.1,0.98,Moderate
3,2026-01-07 18:30:00,18,Wednesday,54,43.7,0.9,Moderate
3,2026-01-07 18:45:00,18,Wednesday,64,31.4,1.07,Moderate
3,2026-01-07 19:00:00,19,Wednesday,29,42.6,0.48,Free Flow
3,2026-01-07 19:15:00,19,Wednesday,40,44.2,0.67,Free Flow
3,2026-01-07 19:30:00,19,Wednesday,28,48.7,0.47,Free Flow
3,2026-01-07 19:45:00,19,Wednesday,38,43.8,0.63,Free Flow
3,2026-01-07 20:00:00,20,Wednesday,26,52.4,0.43,Free Flow
3,2026-01-07 20:15:00,20,Wednesday,21,52.9,0.35,Free Flow
3,2026-01-07 20:30:00,20,Wednesday,23,48.7,0.38,Free Flow
3,2026-01-07 20:45:00,20,Wednesday,16,49.1,0.27,Free Flow
3,2026-01-07 21:00:00,21,Wednesday,17,54.0,0.28,Free Flow
3,2026-01-07 21:15:00,21,Wednesday,23,45.7,0.38,Free Flow
3,2026-01-07 21:30:00,21,Wednesday,31,49.2,0.52,Free Flow
3,2026-01-07 21:45:00,21,Wednesday,18,58.8,0.3,Free Flow
3,2026-01-07 22:00:00,22,Wednesday,27,55.4,0.45,Free Flow
3,2026-01-07 22:15:00,22,Wednesday,21,53.6,0.35,Free Flow
3,2026-01-07 22:30:00,22,Wednesday,23,43.8,0.38,Free Flow
3,2026-01-07 22:45:00,22,Wednesday,18,55.5,0.3,Free Flow
3,2026-01-07 23:00:00,23,Wednesday,16,57.5,0.27,Free Flow
3,2026-01-07 23:15:00,23,Wednesday,23,53.9,0.38,Free Flow
3,2026-01-07 23:30:00,23,Wednesday,23,51.0,0.38,Free Flow
3,2026-01-07 23:45:00,23,Wednesday,26,47.9,0.43,Free Flow
4,2026-01-01 00:00:00,0,Thursday,5,64.2,0.08,Free Flow
4,2026-01-01 00:15:00,0,Thursday,8,57.4,0.13,Free Flow
4,2026-01-01 00:30:00,0,Thursday,11,52.5,0.18,Free Flow
4,2026-01-01 00:45:00,0,Thursday,7,58.0,0.12,Free Flow
4,2026-01-01 01:00:00,1,Thursday,17,53.9,0.28,Free Flow
4,2026-01-01 01:15:00,1,Thursday,8,61.5,0.13,Free Flow
4,2026-01-01 01:30:00,1,Thursday,6,58.0,0.1,Free Flow
4,2026-01-01 01:45:00,1,Thursday,14,55.5,0.23,Free Flow
4,2026-01-01 02:00:00,2,Thursday,8,54.8,0.13,Free Flow
4,2026-01-01 02:15:00,2,Thursday,6,53.8,0.1,Free Flow
4,2026-01-01 02:30:00,2,Thursday,13,65.4,0.22,Free Flow
4,2026-01-01 02:45:00,2,Thursday,3,62.8,0.05,Free Flow
4,2026-01-01 03:00:00,3,Thursday,0,59.9,0.0,Free Flow
4,2026-01-01 03:15:00,3,Thursday,5,59.3,0.08,Free Flow
4,2026-01-01 03:30:00,3,Thursday,14,53.3,0.23,Free Flow
4,2026-01-01 03:45:00,3,Thursday,17,51.0,0.28,Free Flow
4,2026-01-01 04:00:00,4,Thursday,5,66.2,0.08,Free Flow
4,2026-01-01 04:15:00,4,Thursday,6,54.4,0.1,Free Flow
4,2026-01-01 04:30:00,4,Thursday,0,52.1,0.0,Free Flow
4,2026-01-01 04:45:00,4,Thursday,4,55.9,0.07,Free Flow
4,2026-01-01 05:00:00,5,Thursday,14,52.6,0.23,Free Flow
4,2026-01-01 05:15:00,5,Thursday,12,55.7,0.2,Free Flow
4,2026-01-01 05:30:00,5,Thursday,6,51.5,0.1,Free Flow
4,2026-01-01 05:45:00,5,Thursday,11,61.0,0.18,Free Flow
